"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"21.08.2019","1.819,31","1.820,90","1.822,74","1.809,10","","0,10%"
"20.08.2019","1.817,44","1.818,91","1.832,50","1.795,90","","-0,10%"
"19.08.2019","1.819,22","1.815,58","1.824,69","1.804,64","","0,48%"
"16.08.2019","1.810,54","1.822,22","1.825,17","1.796,16","","-0,70%"
"15.08.2019","1.823,33","1.824,69","1.833,73","1.815,52","","-0,17%"
"14.08.2019","1.826,35","1.835,76","1.837,07","1.820,00","","-0,32%"
"13.08.2019","1.832,19","1.834,91","1.844,78","1.828,57","","-0,31%"
"12.08.2019","1.837,92","1.839,49","1.846,64","1.830,39","","0,14%"
"09.08.2019","1.835,28","1.844,06","1.845,10","1.832,66","","-0,43%"
"08.08.2019","1.843,16","1.849,49","1.856,43","1.839,77","","0,13%"
"07.08.2019","1.840,81","1.848,82","1.848,82","1.834,51","","-0,28%"
"06.08.2019","1.846,04","1.832,52","1.854,50","1.832,22","","0,77%"
"05.08.2019","1.832,01","1.850,25","1.858,02","1.829,17","","-1,21%"
"02.08.2019","1.854,49","1.851,79","1.872,19","1.845,78","","-0,77%"
"01.08.2019","1.868,83","1.863,71","1.875,71","1.857,96","","-0,23%"
"31.07.2019","1.873,10","1.882,16","1.895,44","1.868,82","","-0,71%"
"30.07.2019","1.886,46","1.880,93","1.899,76","1.873,25","","0,55%"
"29.07.2019","1.876,07","1.882,33","1.887,40","1.871,65","","0,03%"
"26.07.2019","1.875,56","1.880,31","1.880,31","1.861,02","","-0,08%"
"25.07.2019","1.877,06","1.869,88","1.894,19","1.864,47","","-0,01%"
"24.07.2019","1.877,18","1.876,67","1.888,03","1.870,57","","-0,17%"
"23.07.2019","1.880,32","1.862,28","1.880,32","1.855,43","","1,07%"
"22.07.2019","1.860,43","1.873,57","1.874,32","1.857,19","","-0,42%"
"19.07.2019","1.868,21","1.863,86","1.885,94","1.862,22","","0,50%"
"18.07.2019","1.858,94","1.857,77","1.867,44","1.850,39","","-0,03%"
"17.07.2019","1.859,51","1.869,86","1.879,94","1.859,51","","-0,59%"
"16.07.2019","1.870,61","1.878,36","1.883,94","1.870,61","","-0,56%"
"15.07.2019","1.881,19","1.876,21","1.888,12","1.872,68","","0,19%"
"12.07.2019","1.877,68","1.872,21","1.879,94","1.858,89","","0,35%"
"11.07.2019","1.871,16","1.886,38","1.888,66","1.868,24","","-0,54%"
"10.07.2019","1.881,29","1.894,88","1.896,04","1.875,42","","-0,89%"
"09.07.2019","1.898,24","1.889,12","1.904,61","1.880,34","","0,58%"
"08.07.2019","1.887,38","1.882,04","1.894,56","1.880,48","","-4,25%"
"05.07.2019","1.971,10","1.956,24","1.973,87","1.955,79","","0,71%"
"04.07.2019","1.957,15","1.963,92","1.969,22","1.951,56","","-0,04%"
"03.07.2019","1.957,90","1.948,26","1.970,12","1.946,18","","-0,04%"
"02.07.2019","1.958,70","1.982,97","1.993,35","1.953,35","","-1,19%"
"01.07.2019","1.982,31","1.990,71","2.003,08","1.973,08","","0,21%"
"28.06.2019","1.978,19","1.972,73","1.999,32","1.971,66","","0,21%"
"27.06.2019","1.974,08","1.990,72","1.992,77","1.971,16","","-0,59%"
"26.06.2019","1.985,89","1.952,29","1.987,71","1.946,36","","1,82%"
"25.06.2019","1.950,36","1.950,19","1.955,69","1.936,43","","0,17%"
"24.06.2019","1.947,03","1.941,59","1.949,95","1.936,99","","0,46%"
"21.06.2019","1.938,08","1.942,51","1.947,76","1.920,08","","-0,47%"
"20.06.2019","1.947,25","1.937,38","1.958,16","1.936,51","","0,90%"
"19.06.2019","1.929,88","1.919,50","1.937,83","1.919,50","","0,64%"
"18.06.2019","1.917,64","1.892,04","1.918,84","1.883,45","","1,70%"
"17.06.2019","1.885,54","1.885,41","1.906,18","1.881,07","","0,23%"
"14.06.2019","1.881,16","1.881,16","1.892,78","1.875,83","","0,18%"
"13.06.2019","1.877,75","1.879,15","1.889,02","1.870,20","","-0,12%"
"11.06.2019","1.880,08","1.854,14","1.890,75","1.850,47","","1,46%"
"10.06.2019","1.853,04","1.845,72","1.857,90","1.839,58","","0,38%"
"07.06.2019","1.845,94","1.844,88","1.851,05","1.837,02","","0,06%"
"06.06.2019","1.844,81","1.827,01","1.845,91","1.824,62","","1,46%"
"05.06.2019","1.818,21","1.820,39","1.830,42","1.811,58","","-0,28%"
"04.06.2019","1.823,27","1.817,93","1.833,09","1.813,51","","0,35%"
"03.06.2019","1.816,84","1.801,50","1.817,68","1.789,52","","0,84%"
"31.05.2019","1.801,65","1.811,42","1.811,45","1.793,01","","-0,85%"
"30.05.2019","1.817,07","1.814,21","1.819,31","1.804,84","","0,45%"
"29.05.2019","1.808,97","1.799,98","1.812,07","1.790,64","","0,43%"
"28.05.2019","1.801,23","1.837,18","1.843,34","1.801,23","","-1,93%"
"27.05.2019","1.836,59","1.820,84","1.836,59","1.820,84","","0,81%"
"24.05.2019","1.821,84","1.833,15","1.848,40","1.816,72","","-0,27%"
"23.05.2019","1.826,69","1.815,03","1.828,62","1.804,87","","0,80%"
"22.05.2019","1.812,19","1.802,77","1.815,87","1.796,60","","0,52%"
"21.05.2019","1.802,88","1.815,34","1.819,90","1.798,60","","-0,57%"
"20.05.2019","1.813,24","1.815,97","1.826,93","1.803,82","","-0,18%"
"17.05.2019","1.816,45","1.810,03","1.816,50","1.794,26","","0,10%"
"16.05.2019","1.814,65","1.805,98","1.825,85","1.799,94","","0,45%"
"15.05.2019","1.806,55","1.804,89","1.815,36","1.799,59","","0,05%"
"14.05.2019","1.805,66","1.787,13","1.810,95","1.785,82","","0,91%"
"13.05.2019","1.789,35","1.791,07","1.798,82","1.778,23","","0,14%"
"10.05.2019","1.786,93","1.812,59","1.814,94","1.782,10","","-1,79%"
"08.05.2019","1.819,59","1.816,44","1.822,95","1.800,04","","0,20%"
"07.05.2019","1.815,91","1.827,10","1.841,92","1.813,17","","-0,51%"
"06.05.2019","1.825,27","1.826,71","1.831,48","1.816,50","","-0,44%"
"03.05.2019","1.833,26","1.820,50","1.841,38","1.817,42","","0,74%"
"02.05.2019","1.819,88","1.784,13","1.823,94","1.783,61","","2,15%"
"30.04.2019","1.781,57","1.787,95","1.790,18","1.778,37","","-0,22%"
"29.04.2019","1.785,48","1.794,43","1.799,45","1.782,76","","-0,37%"
"26.04.2019","1.792,10","1.783,79","1.793,83","1.779,36","","0,54%"
"25.04.2019","1.782,40","1.795,12","1.803,59","1.776,35","","-1,01%"
"24.04.2019","1.800,62","1.802,92","1.811,88","1.797,72","","-0,37%"
"23.04.2019","1.807,27","1.808,55","1.814,39","1.803,65","","-0,27%"
"22.04.2019","1.812,08","1.811,95","1.816,15","1.802,32","","0,31%"
"19.04.2019","1.806,50","1.806,02","1.807,37","1.802,36","","0,25%"
"18.04.2019","1.801,99","1.796,82","1.803,80","1.786,81","","0,33%"
"17.04.2019","1.796,03","1.802,93","1.804,60","1.789,02","","0,22%"
"16.04.2019","1.792,07","1.808,63","1.815,50","1.784,85","","-0,70%"
"15.04.2019","1.804,75","1.800,76","1.822,29","1.800,57","","0,19%"
"12.04.2019","1.801,32","1.817,30","1.827,80","1.799,24","","-0,40%"
"11.04.2019","1.808,62","1.807,94","1.821,87","1.801,11","","0,18%"
"10.04.2019","1.805,29","1.814,29","1.817,97","1.797,18","","-0,52%"
"09.04.2019","1.814,81","1.817,75","1.825,27","1.811,07","","0,33%"
"08.04.2019","1.808,89","1.827,99","1.829,38","1.804,60","","-0,88%"
"05.04.2019","1.824,89","1.813,04","1.830,10","1.812,88","","0,67%"
"04.04.2019","1.812,78","1.795,99","1.814,25","1.792,90","","1,17%"
"03.04.2019","1.791,82","1.791,89","1.804,40","1.788,08","","0,23%"
"02.04.2019","1.787,71","1.774,01","1.790,40","1.772,25","","1,11%"
"01.04.2019","1.768,11","1.762,83","1.771,06","1.757,46","","0,55%"
"29.03.2019","1.758,43","1.779,95","1.784,33","1.754,33","","-1,16%"
"28.03.2019","1.779,00","1.777,55","1.793,11","1.773,42","","-0,46%"
"27.03.2019","1.787,31","1.819,12","1.821,36","1.782,86","","-1,60%"
"26.03.2019","1.816,45","1.806,10","1.828,65","1.804,11","","0,42%"
"25.03.2019","1.808,83","1.812,99","1.832,79","1.801,71","","-0,87%"
"22.03.2019","1.824,74","1.845,81","1.847,79","1.819,67","","-0,84%"
"21.03.2019","1.840,15","1.791,38","1.865,41","1.783,16","","2,93%"
"20.03.2019","1.787,83","1.806,27","1.825,36","1.784,53","","-1,33%"
"19.03.2019","1.811,97","1.822,07","1.837,12","1.804,12","","-0,58%"
"18.03.2019","1.822,56","1.802,60","1.825,05","1.791,37","","1,42%"
"15.03.2019","1.797,02","1.800,53","1.806,32","1.795,19","","0,15%"
"14.03.2019","1.794,35","1.800,98","1.807,24","1.784,81","","-0,34%"
"13.03.2019","1.800,46","1.790,85","1.800,66","1.781,75","","0,78%"
"12.03.2019","1.786,61","1.785,28","1.792,41","1.777,56","","0,31%"
"11.03.2019","1.781,07","1.768,08","1.782,23","1.759,91","","0,48%"
"07.03.2019","1.772,50","1.758,40","1.776,06","1.757,63","","-0,75%"
"06.03.2019","1.785,86","1.782,91","1.793,83","1.780,26","","0,38%"
"05.03.2019","1.779,16","1.769,01","1.780,15","1.765,75","","0,11%"
"04.03.2019","1.777,24","1.764,86","1.778,39","1.761,37","","0,91%"
"01.03.2019","1.761,21","1.763,25","1.775,30","1.759,95","","-0,12%"
"28.02.2019","1.763,25","1.760,02","1.766,75","1.750,10","","0,11%"
"27.02.2019","1.761,26","1.763,21","1.765,64","1.751,62","","0,00%"
"26.02.2019","1.761,19","1.749,69","1.764,48","1.741,82","","0,49%"
"25.02.2019","1.752,52","1.751,33","1.757,32","1.743,60","","0,54%"
"22.02.2019","1.743,18","1.741,69","1.755,30","1.732,07","","0,09%"
"21.02.2019","1.741,56","1.755,73","1.760,98","1.724,33","","-0,54%"
"20.02.2019","1.750,99","1.756,66","1.769,72","1.747,03","","0,11%"
"19.02.2019","1.749,05","1.766,06","1.774,37","1.748,03","","-0,97%"
"18.02.2019","1.766,19","1.801,66","1.805,22","1.762,17","","-1,92%"
"15.02.2019","1.800,68","1.781,10","1.811,30","1.774,43","","1,13%"
"14.02.2019","1.780,58","1.757,41","1.781,95","1.755,37","","0,70%"
"13.02.2019","1.768,16","1.784,93","1.786,29","1.752,51","","-0,57%"
"12.02.2019","1.778,36","1.758,58","1.792,37","1.758,58","","1,22%"
"11.02.2019","1.756,88","1.754,53","1.763,14","1.740,22","","-0,81%"
"08.02.2019","1.771,30","1.798,24","1.813,42","1.737,30","","-1,94%"
"07.02.2019","1.806,38","1.805,24","1.813,44","1.795,37","","-0,49%"
"06.02.2019","1.815,30","1.829,21","1.829,21","1.808,38","","-0,51%"
"05.02.2019","1.824,69","1.817,51","1.836,34","1.812,12","","0,55%"
"04.02.2019","1.814,65","1.813,47","1.822,59","1.807,35","","0,48%"
"01.02.2019","1.805,99","1.804,88","1.825,59","1.804,88","","0,24%"
"31.01.2019","1.801,59","1.816,86","1.818,70","1.798,46","","-0,28%"
"30.01.2019","1.806,61","1.803,36","1.812,64","1.795,19","","0,28%"
"29.01.2019","1.801,59","1.790,26","1.812,68","1.784,31","","0,55%"
"28.01.2019","1.791,78","1.812,02","1.820,89","1.780,53","","-1,22%"
"25.01.2019","1.813,82","1.825,75","1.828,61","1.805,08","","-0,44%"
"24.01.2019","1.821,75","1.818,82","1.836,79","1.812,34","","-0,13%"
"23.01.2019","1.824,09","1.788,96","1.824,09","1.785,94","","1,93%"
"22.01.2019","1.789,48","1.793,87","1.800,41","1.771,12","","-0,71%"
"21.01.2019","1.802,32","1.788,69","1.802,32","1.782,59","","0,86%"
"18.01.2019","1.786,97","1.779,79","1.788,68","1.774,41","","0,69%"
"17.01.2019","1.774,69","1.772,44","1.777,63","1.764,66","","0,30%"
"16.01.2019","1.769,30","1.756,93","1.771,25","1.750,63","","0,79%"
"15.01.2019","1.755,48","1.752,98","1.767,60","1.750,08","","0,22%"
"14.01.2019","1.751,71","1.754,56","1.759,39","1.745,08","","-0,41%"
"11.01.2019","1.758,88","1.764,81","1.769,52","1.752,60","","-0,53%"
"10.01.2019","1.768,32","1.739,26","1.768,32","1.731,69","","0,51%"
"09.01.2019","1.759,26","1.764,45","1.766,12","1.742,21","","0,66%"
"08.01.2019","1.747,68","1.738,33","1.760,58","1.734,17","","0,57%"
"04.01.2019","1.737,79","1.694,27","1.737,79","1.689,60","","2,55%"
"03.01.2019","1.694,60","1.687,52","1.698,51","1.674,63","","0,78%"
"29.12.2018","1.681,44","1.681,44","1.681,44","1.681,44","","0,58%"
"28.12.2018","1.671,81","1.652,42","1.677,22","1.648,97","","1,36%"
"27.12.2018","1.649,34","1.667,05","1.667,12","1.641,15","","-0,14%"
"26.12.2018","1.651,72","1.644,06","1.656,96","1.644,06","","0,56%"
"25.12.2018","1.642,53","1.640,06","1.646,79","1.612,29","","-1,05%"
"24.12.2018","1.659,93","1.705,80","1.705,80","1.648,48","","-2,86%"
"21.12.2018","1.708,86","1.694,31","1.708,86","1.681,73","","0,50%"
"20.12.2018","1.700,32","1.669,66","1.704,11","1.664,61","","1,06%"
"19.12.2018","1.682,46","1.663,71","1.686,97","1.651,20","","0,74%"
"18.12.2018","1.670,13","1.645,30","1.675,39","1.632,21","","0,86%"
"17.12.2018","1.655,89","1.642,09","1.659,26","1.639,20","","-0,03%"
"14.12.2018","1.656,38","1.649,47","1.658,52","1.625,35","","0,65%"
"13.12.2018","1.645,66","1.645,78","1.662,30","1.622,77","","0,40%"
"12.12.2018","1.639,13","1.599,07","1.647,66","1.588,75","","2,70%"
"11.12.2018","1.595,98","1.626,68","1.638,38","1.594,02","","-1,86%"
"10.12.2018","1.626,22","1.667,50","1.671,76","1.626,22","","-2,48%"
"07.12.2018","1.667,65","1.697,93","1.706,33","1.656,69","","-1,61%"
"06.12.2018","1.695,02","1.718,97","1.723,77","1.694,30","","-1,74%"
"05.12.2018","1.725,11","1.712,43","1.729,34","1.712,35","","0,09%"
"04.12.2018","1.723,51","1.731,57","1.735,71","1.722,38","","-0,32%"
"03.12.2018","1.728,97","1.737,56","1.751,10","1.725,66","","0,41%"
"30.11.2018","1.721,97","1.739,93","1.757,03","1.720,80","","-1,65%"
"29.11.2018","1.750,78","1.731,00","1.758,86","1.726,22","","1,22%"
"28.11.2018","1.729,70","1.731,28","1.743,33","1.722,90","","-0,05%"
"27.11.2018","1.730,55","1.727,26","1.739,05","1.719,75","","0,56%"
"26.11.2018","1.720,85","1.728,94","1.746,43","1.707,81","","-0,51%"
"23.11.2018","1.729,72","1.752,09","1.753,95","1.726,10","","-1,60%"
"22.11.2018","1.757,81","1.753,67","1.762,86","1.747,70","","0,56%"
"21.11.2018","1.748,10","1.744,38","1.774,20","1.736,29","","-0,13%"
"20.11.2018","1.750,29","1.814,11","1.814,11","1.728,79","","-3,84%"
"19.11.2018","1.820,26","1.826,18","1.841,59","1.806,61","","-0,27%"
"16.11.2018","1.825,25","1.853,18","1.855,50","1.822,32","","-1,35%"
"15.11.2018","1.850,27","1.835,35","1.865,40","1.825,83","","0,77%"
"14.11.2018","1.836,17","1.830,86","1.836,35","1.812,22","","0,30%"
"13.11.2018","1.830,68","1.812,37","1.837,36","1.811,51","","0,73%"
"12.11.2018","1.817,41","1.836,38","1.839,06","1.809,09","","-0,85%"
"09.11.2018","1.832,90","1.851,97","1.851,97","1.814,54","","-1,26%"
"08.11.2018","1.856,21","1.848,27","1.866,71","1.827,10","","0,70%"
"07.11.2018","1.843,34","1.804,64","1.843,34","1.794,90","","2,05%"
"06.11.2018","1.806,32","1.814,03","1.825,20","1.804,97","","0,43%"
"02.11.2018","1.798,57","1.780,11","1.813,55","1.773,00","","1,36%"
"01.11.2018","1.774,47","1.768,68","1.775,36","1.748,90","","0,29%"
"31.10.2018","1.769,32","1.772,08","1.785,02","1.763,02","","0,27%"
"30.10.2018","1.764,48","1.772,65","1.772,65","1.756,05","","-0,43%"
"29.10.2018","1.772,15","1.772,52","1.777,19","1.757,28","","0,03%"
"26.10.2018","1.771,65","1.777,97","1.782,52","1.754,26","","-1,01%"
"25.10.2018","1.789,64","1.796,14","1.796,14","1.768,89","","-0,20%"
"24.10.2018","1.793,26","1.797,75","1.820,78","1.791,98","","0,06%"
"23.10.2018","1.792,13","1.802,70","1.803,08","1.772,32","","-0,79%"
"22.10.2018","1.806,35","1.848,17","1.852,13","1.798,26","","-2,07%"
"19.10.2018","1.844,57","1.839,43","1.861,26","1.832,85","","0,44%"
"18.10.2018","1.836,51","1.844,57","1.865,61","1.827,52","","-0,52%"
"17.10.2018","1.846,10","1.856,06","1.859,90","1.839,78","","-0,27%"
"16.10.2018","1.851,03","1.836,75","1.861,39","1.818,10","","0,91%"
"15.10.2018","1.834,34","1.820,42","1.839,87","1.802,61","","0,84%"
"12.10.2018","1.819,09","1.805,69","1.821,38","1.793,66","","1,32%"
"11.10.2018","1.795,38","1.780,52","1.805,66","1.776,91","","-0,26%"
"10.10.2018","1.800,14","1.807,27","1.811,21","1.790,00","","-0,25%"
"09.10.2018","1.804,65","1.845,41","1.845,41","1.804,65","","-1,66%"
"08.10.2018","1.835,12","1.856,92","1.860,27","1.834,59","","-1,40%"
"05.10.2018","1.861,21","1.865,96","1.874,41","1.852,17","","-0,47%"
"04.10.2018","1.869,97","1.866,41","1.879,78","1.857,18","","0,04%"
"03.10.2018","1.869,30","1.852,71","1.886,72","1.852,71","","1,06%"
"02.10.2018","1.849,62","1.859,38","1.865,16","1.846,75","","-0,47%"
"01.10.2018","1.858,31","1.847,82","1.862,68","1.839,13","","0,59%"
"28.09.2018","1.847,45","1.851,99","1.852,01","1.835,57","","-0,38%"
"27.09.2018","1.854,56","1.840,59","1.865,30","1.833,89","","0,93%"
"26.09.2018","1.837,43","1.866,15","1.866,51","1.836,54","","-1,31%"
"25.09.2018","1.861,80","1.869,82","1.870,09","1.853,12","","-0,20%"
"24.09.2018","1.865,58","1.876,71","1.877,66","1.863,35","","-0,75%"
"21.09.2018","1.879,67","1.841,18","1.879,67","1.839,85","","1,82%"
"20.09.2018","1.846,03","1.861,50","1.878,26","1.843,23","","-0,92%"
"19.09.2018","1.863,09","1.880,15","1.880,15","1.842,06","","-1,00%"
"18.09.2018","1.881,87","1.868,49","1.881,87","1.845,92","","0,75%"
"17.09.2018","1.867,89","1.807,42","1.871,12","1.805,23","","3,31%"
"14.09.2018","1.808,09","1.795,78","1.813,15","1.787,62","","0,52%"
"13.09.2018","1.798,80","1.760,09","1.810,22","1.758,81","","2,89%"
"12.09.2018","1.748,31","1.726,58","1.761,91","1.725,83","","1,35%"
"11.09.2018","1.724,94","1.743,03","1.743,03","1.714,12","","-0,90%"
"10.09.2018","1.740,61","1.741,11","1.749,53","1.724,79","","-0,22%"
"07.09.2018","1.744,51","1.754,56","1.754,56","1.737,21","","-0,10%"
"06.09.2018","1.746,17","1.758,96","1.764,16","1.743,85","","-0,74%"
"05.09.2018","1.759,20","1.749,47","1.763,47","1.742,01","","0,10%"
"04.09.2018","1.757,42","1.790,94","1.792,46","1.755,46","","-1,80%"
"03.09.2018","1.789,58","1.783,76","1.793,80","1.777,15","","0,44%"
"31.08.2018","1.781,79","1.763,67","1.789,79","1.756,80","","0,71%"
"30.08.2018","1.769,16","1.785,64","1.791,68","1.760,29","","-0,60%"
"29.08.2018","1.779,89","1.729,73","1.779,89","1.719,19","","2,89%"
"28.08.2018","1.729,98","1.733,78","1.748,79","1.728,60","","-0,15%"
"27.08.2018","1.732,66","1.724,68","1.733,50","1.708,14","","0,56%"
"24.08.2018","1.723,07","1.733,03","1.735,13","1.711,61","","-0,57%"
"23.08.2018","1.732,96","1.735,31","1.743,86","1.724,06","","-0,30%"
"22.08.2018","1.738,18","1.744,70","1.745,71","1.729,49","","-0,21%"
"21.08.2018","1.741,85","1.717,63","1.741,85","1.710,43","","1,63%"
"20.08.2018","1.713,86","1.718,24","1.730,07","1.708,76","","0,23%"
"17.08.2018","1.709,87","1.712,58","1.717,43","1.702,58","","-0,11%"
"16.08.2018","1.711,69","1.723,25","1.725,54","1.710,16","","-0,63%"
"15.08.2018","1.722,50","1.717,62","1.726,90","1.707,33","","0,23%"
"14.08.2018","1.718,55","1.733,01","1.744,31","1.709,15","","-0,84%"
"13.08.2018","1.733,16","1.730,72","1.743,10","1.720,41","","-0,16%"
"10.08.2018","1.735,98","1.740,76","1.756,54","1.719,72","","0,16%"
"09.08.2018","1.733,13","1.746,58","1.746,58","1.694,86","","-0,72%"
"08.08.2018","1.745,62","1.749,71","1.757,37","1.734,44","","-0,86%"
"07.08.2018","1.760,71","1.759,95","1.765,70","1.755,74","","0,07%"
"06.08.2018","1.759,55","1.755,72","1.767,06","1.747,49","","0,36%"
"03.08.2018","1.753,19","1.754,80","1.756,79","1.744,33","","0,00%"
"02.08.2018","1.753,25","1.755,10","1.765,44","1.742,24","","-0,08%"
"01.08.2018","1.754,61","1.756,49","1.764,48","1.748,37","","-0,08%"
"31.07.2018","1.755,98","1.737,92","1.757,54","1.732,57","","0,90%"
"30.07.2018","1.740,31","1.741,13","1.751,96","1.725,77","","-0,53%"
"27.07.2018","1.749,53","1.749,40","1.762,14","1.741,51","","0,10%"
"26.07.2018","1.747,84","1.747,30","1.749,84","1.736,85","","0,30%"
"25.07.2018","1.742,68","1.734,61","1.744,46","1.732,39","","-0,18%"
"24.07.2018","1.745,90","1.740,28","1.751,98","1.734,39","","0,37%"
"23.07.2018","1.739,54","1.760,33","1.765,50","1.730,51","","-1,08%"
"20.07.2018","1.758,60","1.768,66","1.776,39","1.758,28","","-0,73%"
"19.07.2018","1.771,50","1.774,41","1.777,45","1.757,97","","-0,31%"
"18.07.2018","1.777,03","1.788,35","1.792,87","1.772,77","","-0,51%"
"17.07.2018","1.786,06","1.777,32","1.790,27","1.766,48","","0,22%"
"16.07.2018","1.782,16","1.784,87","1.803,07","1.775,82","","2,54%"
"13.07.2018","1.737,95","1.745,86","1.749,90","1.737,31","","-0,15%"
"12.07.2018","1.740,55","1.741,21","1.753,86","1.733,54","","-0,77%"
"11.07.2018","1.753,97","1.760,79","1.764,66","1.738,89","","-0,73%"
"10.07.2018","1.766,80","1.794,15","1.795,89","1.765,10","","-1,64%"
"09.07.2018","1.796,21","1.792,05","1.800,34","1.780,61","","0,67%"
"06.07.2018","1.784,33","1.750,66","1.787,35","1.745,46","","-2,42%"
"05.07.2018","1.828,58","1.802,07","1.829,01","1.800,17","","0,44%"
"04.07.2018","1.820,54","1.805,88","1.821,85","1.804,26","","0,98%"
"03.07.2018","1.802,90","1.817,71","1.825,87","1.802,82","","-0,99%"
"02.07.2018","1.820,90","1.792,46","1.822,57","1.792,46","","2,06%"
"29.06.2018","1.784,06","1.747,74","1.801,88","1.744,06","","2,90%"
"28.06.2018","1.733,86","1.720,70","1.747,97","1.720,28","","0,12%"
"27.06.2018","1.731,86","1.722,27","1.733,50","1.713,30","","1,01%"
"26.06.2018","1.714,55","1.732,41","1.737,85","1.713,37","","-0,74%"
"25.06.2018","1.727,26","1.717,99","1.747,59","1.715,31","","0,77%"
"22.06.2018","1.714,08","1.751,94","1.756,36","1.660,31","","-1,74%"
"21.06.2018","1.744,39","1.766,24","1.773,74","1.737,41","","-1,08%"
"20.06.2018","1.763,40","1.757,32","1.778,90","1.754,56","","0,45%"
"19.06.2018","1.755,57","1.756,86","1.765,73","1.742,34","","-0,35%"
"18.06.2018","1.761,77","1.775,70","1.777,52","1.743,42","","-0,89%"
"15.06.2018","1.777,62","1.780,00","1.791,54","1.767,23","","-0,14%"
"14.06.2018","1.780,17","1.766,92","1.786,61","1.766,27","","0,37%"
"13.06.2018","1.773,59","1.778,04","1.780,90","1.768,81","","-0,26%"
"11.06.2018","1.778,13","1.776,13","1.779,69","1.762,16","","0,19%"
"09.06.2018","1.774,67","1.772,63","1.779,65","1.772,46","","0,28%"
"08.06.2018","1.769,70","1.786,83","1.788,78","1.760,63","","-1,14%"
"07.06.2018","1.790,11","1.779,11","1.791,04","1.777,56","","0,87%"
"06.06.2018","1.774,68","1.785,64","1.788,68","1.769,60","","-0,50%"
"05.06.2018","1.783,61","1.783,13","1.805,05","1.780,86","","0,09%"
"04.06.2018","1.782,07","1.763,78","1.784,29","1.761,82","","1,31%"
"01.06.2018","1.759,02","1.757,22","1.763,94","1.754,32","","0,33%"
"31.05.2018","1.753,23","1.763,05","1.773,39","1.753,23","","-0,40%"
"30.05.2018","1.760,19","1.752,46","1.769,91","1.743,50","","0,33%"
"29.05.2018","1.754,44","1.780,56","1.780,67","1.746,91","","-1,24%"
"28.05.2018","1.776,40","1.778,39","1.782,45","1.770,91","","-0,03%"
"25.05.2018","1.776,88","1.771,98","1.782,00","1.765,86","","0,34%"
"24.05.2018","1.770,87","1.789,37","1.795,31","1.760,02","","-1,05%"
"23.05.2018","1.789,71","1.808,16","1.815,31","1.780,36","","-1,54%"
"22.05.2018","1.817,68","1.808,70","1.817,68","1.802,17","","0,55%"
"21.05.2018","1.807,72","1.806,54","1.814,78","1.803,29","","0,22%"
"18.05.2018","1.803,72","1.799,45","1.807,36","1.792,79","","0,02%"
"17.05.2018","1.803,34","1.790,95","1.803,34","1.783,58","","0,78%"
"16.05.2018","1.789,38","1.784,72","1.796,55","1.779,51","","0,20%"
"15.05.2018","1.785,77","1.779,78","1.795,78","1.776,55","","0,14%"
"14.05.2018","1.783,25","1.777,91","1.790,95","1.773,87","","0,39%"
"11.05.2018","1.776,38","1.783,31","1.787,80","1.771,30","","-0,14%"
"10.05.2018","1.778,87","1.787,34","1.790,00","1.769,44","","0,07%"
"08.05.2018","1.777,71","1.782,57","1.784,38","1.768,97","","-0,49%"
"07.05.2018","1.786,45","1.782,67","1.790,65","1.778,17","","0,38%"
"04.05.2018","1.779,72","1.784,77","1.788,44","1.775,02","","-0,07%"
"03.05.2018","1.780,88","1.782,04","1.790,23","1.776,73","","-0,44%"
"02.05.2018","1.788,74","1.796,98","1.801,51","1.777,50","","-1,09%"
"30.04.2018","1.808,45","1.792,63","1.808,45","1.776,02","","0,78%"
"27.04.2018","1.794,37","1.805,37","1.808,17","1.782,44","","-0,35%"
"26.04.2018","1.800,60","1.786,19","1.800,80","1.781,69","","1,02%"
"25.04.2018","1.782,36","1.771,20","1.786,15","1.768,38","","-0,19%"
"24.04.2018","1.785,84","1.776,96","1.785,84","1.769,68","","0,82%"
"23.04.2018","1.771,33","1.776,97","1.796,28","1.767,85","","-0,42%"
"20.04.2018","1.778,75","1.781,77","1.793,17","1.767,16","","-0,34%"
"19.04.2018","1.784,73","1.786,15","1.809,01","1.775,44","","0,16%"
"18.04.2018","1.781,80","1.741,11","1.804,87","1.738,13","","2,43%"
"17.04.2018","1.739,56","1.727,82","1.740,53","1.726,61","","2,12%"
"16.04.2018","1.703,48","1.695,61","1.735,48","1.693,84","","-0,31%"
"13.04.2018","1.708,71","1.732,91","1.745,21","1.701,76","","-1,22%"
"12.04.2018","1.729,74","1.744,53","1.767,68","1.723,21","","0,63%"
"11.04.2018","1.718,96","1.726,77","1.783,50","1.707,88","","-1,07%"
"10.04.2018","1.737,61","1.704,90","1.767,46","1.670,33","","1,81%"
"09.04.2018","1.706,69","1.824,21","1.827,53","1.666,26","","-6,98%"
"06.04.2018","1.834,69","1.841,82","1.848,13","1.832,68","","-0,50%"
"05.04.2018","1.843,99","1.850,47","1.854,91","1.835,19","","0,37%"
"04.04.2018","1.837,19","1.856,28","1.861,83","1.829,32","","-0,69%"
"03.04.2018","1.850,00","1.856,48","1.861,02","1.846,21","","-0,50%"
"02.04.2018","1.859,24","1.849,60","1.880,25","1.846,84","","0,78%"
