"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"10.12.2015","86,85","87,20","88,97","86,62","1,06M","-0,36%"
"09.12.2015","87,16","86,99","88,28","86,28","1,60M","0,57%"
"08.12.2015","86,67","85,59","86,68","85,48","1,32M","1,49%"
"07.12.2015","85,40","88,05","88,53","85,16","1,75M","-2,73%"
"04.12.2015","87,80","89,70","91,28","86,60","1,83M","-2,01%"
"03.12.2015","89,60","89,70","90,20","89,07","843,97K","-0,39%"
"02.12.2015","89,95","89,50","90,94","88,90","1,35M","0,51%"
"01.12.2015","89,49","87,12","89,49","87,12","1,37M","1,99%"
"30.11.2015","87,74","88,10","89,50","86,55","3,99M","-0,37%"
"27.11.2015","88,07","90,25","90,25","88,07","1,43M","-2,47%"
"26.11.2015","90,30","90,15","92,00","89,00","1,82M","0,33%"
"25.11.2015","90,00","91,25","91,70","89,00","2,08M","-1,29%"
"24.11.2015","91,18","94,10","95,31","89,00","2,48M","-3,00%"
"23.11.2015","94,00","93,50","94,85","91,75","1,69M","0,41%"
"20.11.2015","93,62","91,60","93,99","90,69","1,61M","1,60%"
"19.11.2015","92,15","94,16","94,91","91,35","2,32M","-1,65%"
"18.11.2015","93,70","90,97","95,69","90,70","5,97M","2,97%"
"17.11.2015","91,00","88,45","91,39","87,65","3,44M","3,94%"
"16.11.2015","87,55","87,00","88,31","86,40","1,18M","0,98%"
"13.11.2015","86,70","88,33","88,52","86,60","1,86M","-2,04%"
"12.11.2015","88,51","90,98","90,98","88,50","1,37M","-2,41%"
"11.11.2015","90,70","91,60","92,25","90,34","1,79M","-0,97%"
"10.11.2015","91,59","93,65","93,65","91,02","2,22M","-1,73%"
"09.11.2015","93,20","93,33","94,89","93,10","1,58M","0,11%"
"06.11.2015","93,10","95,60","96,41","92,17","1,61M","-2,75%"
"05.11.2015","95,73","94,97","95,95","94,64","2,35M","1,15%"
"03.11.2015","94,64","94,12","94,85","93,16","2,38M","0,57%"
"02.11.2015","94,10","94,04","94,15","93,00","1,65M","0,59%"
"30.10.2015","93,55","91,62","93,70","91,46","2,02M","1,91%"
"29.10.2015","91,80","92,70","92,70","91,52","797,48K","-1,01%"
"28.10.2015","92,74","91,50","93,00","91,20","2,44M","0,86%"
"27.10.2015","91,95","92,38","92,38","90,03","1,89M","-0,63%"
"26.10.2015","92,53","92,80","94,15","90,26","2,78M","-0,34%"
"23.10.2015","92,85","90,22","92,95","90,17","4,30M","3,00%"
"22.10.2015","90,15","90,88","90,88","89,86","1,31M","-0,11%"
"21.10.2015","90,25","90,00","90,82","88,76","1,67M","0,34%"
"20.10.2015","89,94","90,03","90,03","88,47","1,30M","0,10%"
"19.10.2015","89,85","90,00","90,35","89,29","1,01M","0,76%"
"16.10.2015","89,17","90,10","91,60","89,17","2,26M","-1,75%"
"15.10.2015","90,76","90,50","91,40","88,81","3,14M","0,29%"
"14.10.2015","90,50","90,19","90,87","89,39","1,87M","0,22%"
"13.10.2015","90,30","88,25","90,50","88,17","1,89M","2,35%"
"12.10.2015","88,23","88,02","90,30","87,17","3,52M","0,38%"
"09.10.2015","87,90","87,65","89,79","87,35","3,00M","0,32%"
"08.10.2015","87,62","89,45","90,94","87,62","2,27M","-2,54%"
"07.10.2015","89,90","90,25","90,35","88,34","1,66M","-0,08%"
"06.10.2015","89,97","89,75","90,44","88,31","1,99M","0,36%"
"05.10.2015","89,65","86,00","89,77","85,00","2,62M","5,84%"
"02.10.2015","84,70","85,61","85,86","84,28","1,27M","-1,06%"
"01.10.2015","85,61","85,70","86,37","85,06","1,22M","-0,43%"
"30.09.2015","85,98","86,01","86,50","84,70","1,66M","0,47%"
"29.09.2015","85,58","85,50","86,13","83,33","2,32M","-0,37%"
"28.09.2015","85,90","91,00","91,00","85,62","2,78M","-5,58%"
"25.09.2015","90,98","90,58","91,30","90,15","1,59M","0,90%"
"24.09.2015","90,17","89,45","91,56","88,70","1,97M","1,43%"
"23.09.2015","88,90","89,48","89,93","88,50","1,88M","-0,03%"
"22.09.2015","88,93","90,34","90,37","88,38","1,72M","-1,19%"
"21.09.2015","90,00","89,02","90,88","89,02","1,79M","1,68%"
"18.09.2015","88,51","90,56","90,97","88,39","3,44M","-1,40%"
"17.09.2015","89,77","90,25","91,00","87,10","3,04M","-0,70%"
"16.09.2015","90,40","88,16","90,79","87,35","3,39M","2,56%"
"15.09.2015","88,14","88,60","89,87","86,81","5,45M","-0,87%"
"14.09.2015","88,91","84,00","89,08","83,44","7,06M","6,29%"
"11.09.2015","83,65","83,50","84,72","83,16","2,74M","0,63%"
"10.09.2015","83,13","80,50","83,50","80,25","4,00M","2,63%"
"09.09.2015","81,00","80,87","81,70","80,66","1,93M","1,19%"
"08.09.2015","80,05","79,94","80,87","79,94","1,30M","0,57%"
"07.09.2015","79,60","80,30","80,70","79,37","653,68K","-0,87%"
"04.09.2015","80,30","79,80","80,64","79,60","935,98K","-0,11%"
"03.09.2015","80,39","80,00","80,90","79,50","1,69M","1,17%"
"02.09.2015","79,46","79,40","81,30","79,00","2,46M","-0,20%"
"01.09.2015","79,62","81,00","81,00","78,72","2,54M","-2,29%"
"31.08.2015","81,49","81,00","81,49","79,84","2,33M","0,05%"
"28.08.2015","81,45","79,31","81,50","78,66","3,44M","2,72%"
"27.08.2015","79,29","77,90","79,41","77,90","2,53M","2,84%"
"26.08.2015","77,10","77,49","78,74","77,10","3,34M","-0,52%"
"25.08.2015","77,50","77,00","77,93","76,65","2,87M","1,31%"
"24.08.2015","76,50","78,62","78,82","76,00","6,03M","-4,14%"
"21.08.2015","79,80","81,52","81,66","79,80","3,98M","-2,88%"
"20.08.2015","82,17","82,00","83,42","81,55","2,49M","-0,34%"
"19.08.2015","82,45","83,19","83,60","82,10","1,98M","-1,02%"
"18.08.2015","83,30","83,09","83,67","82,70","1,61M","0,05%"
"17.08.2015","83,26","83,00","84,03","82,23","1,46M","0,17%"
"14.08.2015","83,12","83,00","83,76","82,81","1,77M","0,31%"
"13.08.2015","82,86","84,11","84,90","82,83","2,23M","-1,45%"
"12.08.2015","84,08","84,30","84,43","83,40","891,83K","-0,56%"
"11.08.2015","84,55","83,80","85,20","83,30","2,18M","0,89%"
"10.08.2015","83,80","83,90","84,40","83,30","1,13M","-0,01%"
"07.08.2015","83,81","83,50","84,55","83,50","1,08M","0,38%"
"06.08.2015","83,49","84,89","85,80","83,19","2,55M","-1,78%"
"05.08.2015","85,00","84,40","85,00","83,42","1,84M","1,05%"
"04.08.2015","84,12","83,11","84,78","83,11","1,55M","0,68%"
"03.08.2015","83,55","84,01","84,86","82,62","1,70M","-1,69%"
"31.07.2015","84,99","82,78","84,99","82,00","2,37M","2,52%"
"30.07.2015","82,90","81,45","83,46","81,35","3,42M","1,97%"
"29.07.2015","81,30","81,22","81,94","80,81","2,19M","0,18%"
"28.07.2015","81,15","82,09","82,09","81,03","2,51M","-1,30%"
"27.07.2015","82,22","81,20","82,40","80,71","1,84M","-0,10%"
"24.07.2015","82,30","83,78","83,88","82,05","1,97M","-1,80%"
"23.07.2015","83,81","82,90","84,34","82,51","2,21M","1,10%"
"22.07.2015","82,90","82,40","82,90","81,55","2,10M","0,59%"
"21.07.2015","82,41","83,49","83,49","81,83","2,84M","-0,77%"
"20.07.2015","83,05","85,31","85,44","83,05","1,32M","-2,41%"
"17.07.2015","85,10","85,76","86,38","85,10","664,28K","-0,82%"
"16.07.2015","85,80","86,10","86,17","85,18","747,68K","-0,35%"
"15.07.2015","86,10","86,50","87,00","85,61","928,91K","-0,61%"
"14.07.2015","86,63","87,06","87,28","86,32","912,33K","-1,04%"
"13.07.2015","87,54","86,90","87,80","85,90","1,11M","0,62%"
"10.07.2015","87,00","86,52","87,29","86,34","888,71K","0,97%"
"09.07.2015","86,16","85,70","87,74","85,60","1,83M","0,54%"
"08.07.2015","85,70","86,62","87,40","85,14","1,67M","-1,26%"
"07.07.2015","86,79","87,30","88,31","86,78","859,78K","-0,58%"
"06.07.2015","87,30","87,36","87,50","86,55","1,25M","-0,46%"
"03.07.2015","87,70","87,02","88,40","86,85","1,85M","0,78%"
"02.07.2015","87,02","87,47","88,17","87,02","3,28M","-3,54%"
"01.07.2015","90,21","90,61","91,30","89,80","8,01M","-0,54%"
"30.06.2015","90,70","90,51","91,10","89,30","1,79M","0,06%"
"29.06.2015","90,65","90,52","91,45","90,37","908,10K","-0,38%"
"26.06.2015","91,00","89,56","91,79","88,88","2,64M","1,80%"
"25.06.2015","89,39","89,71","90,38","89,39","1,29M","-0,68%"
"24.06.2015","90,00","89,59","90,24","89,59","1,43M","0,50%"
"23.06.2015","89,55","91,72","92,11","89,55","2,26M","-1,60%"
"22.06.2015","91,01","91,50","92,45","90,61","1,18M","0,01%"
"19.06.2015","91,00","91,93","91,99","90,05","3,29M","-1,83%"
"18.06.2015","92,70","90,35","93,19","89,70","3,71M","2,62%"
"17.06.2015","90,33","91,94","92,29","90,05","3,90M","-1,82%"
"16.06.2015","92,00","92,50","93,33","92,00","1,15M","-0,52%"
"15.06.2015","92,48","93,33","93,85","89,51","4,12M","-0,97%"
"11.06.2015","93,39","97,10","97,35","92,82","5,98M","-3,82%"
"10.06.2015","97,10","95,30","97,45","93,53","8,69M","1,94%"
"09.06.2015","95,25","89,80","96,36","88,61","9,73M","6,07%"
"08.06.2015","89,80","88,26","89,81","87,72","3,54M","1,78%"
"05.06.2015","88,23","85,01","88,27","85,01","3,38M","3,79%"
"04.06.2015","85,01","84,59","86,19","83,87","2,94M","0,94%"
"03.06.2015","84,22","84,30","86,42","83,00","4,94M","0,80%"
"02.06.2015","83,55","81,70","84,10","81,01","3,54M","2,01%"
"01.06.2015","81,90","80,51","82,22","80,13","3,20M","1,17%"
"29.05.2015","80,95","79,73","80,95","79,50","2,47M","1,91%"
"28.05.2015","79,43","80,68","80,70","79,43","2,00M","-0,71%"
"27.05.2015","80,00","77,67","80,30","77,67","4,79M","0,46%"
"26.05.2015","79,63","80,13","80,19","79,09","1,70M","-0,70%"
"25.05.2015","80,19","79,15","80,75","79,15","730,10K","-0,26%"
"22.05.2015","80,40","80,40","80,62","79,60","1,79M","0,00%"
"21.05.2015","80,40","80,40","80,95","79,85","1,92M","0,19%"
"20.05.2015","80,25","80,91","81,08","80,01","1,36M","-0,61%"
"19.05.2015","80,74","80,50","81,24","80,11","1,81M","0,30%"
"18.05.2015","80,50","80,10","80,68","79,56","1,00M","0,69%"
"15.05.2015","79,95","79,88","80,18","79,44","841,79K","0,26%"
"14.05.2015","79,74","79,90","80,39","79,30","1,60M","0,04%"
"13.05.2015","79,71","81,51","81,82","79,70","1,41M","-2,20%"
"12.05.2015","81,50","80,51","81,50","79,84","1,55M","2,00%"
"08.05.2015","79,90","79,95","80,50","79,61","1,08M","-0,09%"
"07.05.2015","79,97","80,59","80,92","79,56","1,36M","-1,17%"
"06.05.2015","80,92","81,00","81,19","80,08","1,69M","0,15%"
"05.05.2015","80,80","79,25","81,44","79,25","1,88M","1,96%"
"30.04.2015","79,25","78,50","79,99","78,50","1,23M","0,38%"
"29.04.2015","78,95","80,18","80,37","78,88","1,47M","-0,94%"
"28.04.2015","79,70","80,84","80,99","79,24","1,62M","-1,54%"
"27.04.2015","80,95","81,64","82,35","80,40","1,36M","-0,89%"
"24.04.2015","81,68","81,17","81,95","79,70","2,47M","0,34%"
"23.04.2015","81,40","81,72","82,16","79,62","2,42M","-0,43%"
"22.04.2015","81,75","83,47","83,47","81,19","1,34M","-1,51%"
"21.04.2015","83,00","83,12","83,80","82,20","1,27M","0,47%"
"20.04.2015","82,61","83,11","84,55","80,84","2,64M","-0,47%"
"17.04.2015","83,00","84,21","85,46","83,00","2,99M","-1,54%"
"16.04.2015","84,30","83,00","84,30","81,93","1,70M","2,08%"
"15.04.2015","82,58","82,75","83,83","82,38","1,80M","-0,69%"
"14.04.2015","83,15","84,38","84,38","82,02","1,74M","0,67%"
"13.04.2015","82,60","81,69","83,82","80,77","2,07M","1,02%"
"10.04.2015","81,77","80,32","81,78","79,17","2,37M","1,89%"
"09.04.2015","80,25","83,63","83,89","80,21","2,16M","-4,49%"
"08.04.2015","84,02","84,45","84,45","82,04","1,49M","-0,37%"
"07.04.2015","84,33","83,20","84,41","83,08","2,57M","1,37%"
"06.04.2015","83,19","80,70","83,48","80,70","1,97M","3,09%"
"03.04.2015","80,70","80,41","81,54","80,30","670,14K","0,35%"
"02.04.2015","80,42","80,03","81,30","79,27","2,60M","0,52%"
"01.04.2015","80,00","78,71","80,77","77,74","4,43M","1,27%"
"31.03.2015","79,00","80,69","80,69","77,56","3,26M","0,64%"
"30.03.2015","78,50","78,72","80,45","78,50","2,43M","0,01%"
"27.03.2015","78,49","79,33","80,25","78,49","1,42M","-1,27%"
"26.03.2015","79,50","82,00","82,58","79,50","2,38M","-2,70%"
"25.03.2015","81,71","82,60","83,44","80,70","3,57M","-1,53%"
"24.03.2015","82,98","76,50","82,98","75,75","4,48M","9,18%"
"23.03.2015","76,00","78,00","78,81","75,62","3,22M","-1,94%"
"20.03.2015","77,50","81,06","81,71","77,40","5,76M","-4,67%"
"19.03.2015","81,30","82,00","82,49","81,01","1,73M","0,06%"
"18.03.2015","81,25","82,27","82,79","81,25","2,00M","-1,07%"
"17.03.2015","82,13","82,40","83,68","82,00","1,95M","0,16%"
"16.03.2015","82,00","83,00","83,06","81,71","1,96M","-1,28%"
"13.03.2015","83,06","84,19","84,75","82,51","1,79M","-1,19%"
"12.03.2015","84,06","86,40","86,63","84,06","2,01M","-2,81%"
"11.03.2015","86,49","87,09","87,96","85,71","1,69M","-0,59%"
"10.03.2015","87,00","89,00","89,45","86,50","3,01M","-2,85%"
"06.03.2015","89,55","89,22","90,87","88,91","1,72M","1,19%"
"05.03.2015","88,50","90,20","90,56","88,50","1,70M","-1,67%"
"04.03.2015","90,00","89,20","91,00","89,03","1,34M","-0,35%"
"03.03.2015","90,32","90,26","90,92","89,70","2,08M","-0,42%"
"02.03.2015","90,70","90,43","91,82","89,77","1,17M","-0,33%"
"27.02.2015","91,00","89,09","91,00","88,53","3,27M","1,34%"
"26.02.2015","89,80","86,79","89,80","86,79","1,86M","3,70%"
"25.02.2015","86,60","88,63","89,00","86,53","2,26M","-2,42%"
"24.02.2015","88,75","89,94","91,00","88,30","1,88M","-2,50%"
"20.02.2015","91,03","92,11","92,45","90,73","914,34K","-1,05%"
"19.02.2015","92,00","92,30","92,86","89,55","1,70M","0,24%"
"18.02.2015","91,78","91,34","92,74","90,93","3,19M","0,86%"
"17.02.2015","91,00","91,10","92,48","90,50","1,77M","-0,11%"
"16.02.2015","91,10","92,00","93,38","90,15","2,16M","-0,71%"
"13.02.2015","91,75","91,55","92,40","90,11","2,96M","1,83%"
"12.02.2015","90,10","91,83","94,20","90,10","3,98M","-1,53%"
"11.02.2015","91,50","90,74","92,50","90,55","1,94M","1,09%"
"10.02.2015","90,51","91,01","92,90","89,60","2,20M","-0,54%"
"09.02.2015","91,00","89,51","95,19","89,03","3,96M","1,34%"
"06.02.2015","89,80","87,36","89,80","87,15","2,48M","2,28%"
"05.02.2015","87,80","85,60","87,80","84,63","2,52M","2,57%"
"04.02.2015","85,60","86,58","86,58","85,05","950,95K","-0,47%"
"03.02.2015","86,00","85,03","86,00","84,50","1,49M","1,78%"
"02.02.2015","84,50","86,09","86,20","84,12","1,32M","-2,44%"
"30.01.2015","86,61","86,00","86,61","83,53","3,57M","1,30%"
"29.01.2015","85,50","87,26","87,40","85,50","1,75M","-1,38%"
"28.01.2015","86,70","86,96","88,60","86,02","1,92M","0,23%"
"27.01.2015","86,50","87,25","87,67","85,17","2,25M","-0,70%"
"26.01.2015","87,11","90,60","90,74","87,00","3,06M","-3,96%"
"23.01.2015","90,70","88,00","92,50","87,81","3,98M","3,54%"
"22.01.2015","87,60","87,58","88,85","87,21","3,30M","0,11%"
"21.01.2015","87,50","87,73","88,00","87,04","2,56M","0,23%"
"20.01.2015","87,30","88,82","89,27","87,10","1,52M","-0,80%"
"19.01.2015","88,00","87,64","88,90","87,12","2,35M","-0,06%"
"16.01.2015","88,05","87,87","89,93","87,12","2,49M","0,36%"
"15.01.2015","87,73","87,03","88,88","86,60","1,58M","1,15%"
"14.01.2015","86,73","86,91","87,60","86,21","2,01M","-0,58%"
"13.01.2015","87,24","89,20","89,65","85,41","1,61M","-1,76%"
"12.01.2015","88,80","88,62","90,40","87,82","1,08M","-0,26%"
"09.01.2015","89,03","91,00","92,48","87,33","2,01M","-1,19%"
"08.01.2015","90,10","95,56","97,98","89,95","2,25M","-5,44%"
"06.01.2015","95,28","90,99","95,39","90,51","961,84K","4,20%"
"05.01.2015","91,44","86,67","91,99","86,55","1,49M","5,09%"
"30.12.2014","87,01","88,02","89,01","82,31","1,76M","-2,25%"
"29.12.2014","89,01","87,10","91,01","86,32","1,22M","2,66%"
"26.12.2014","86,70","85,98","88,00","85,78","700,83K","1,14%"
"25.12.2014","85,72","87,00","88,00","84,51","907,74K","-1,52%"
"24.12.2014","87,04","87,34","87,95","85,90","1,18M","0,28%"
"23.12.2014","86,80","89,19","90,36","86,51","1,87M","-2,47%"
"22.12.2014","89,00","90,50","93,15","87,20","2,94M","-1,10%"
"19.12.2014","89,99","87,30","90,10","85,00","3,83M","2,98%"
"18.12.2014","87,39","85,00","89,89","83,40","4,00M","3,67%"
"17.12.2014","84,30","93,00","95,07","83,40","5,35M","-8,38%"
"16.12.2014","92,01","89,91","100,02","77,00","6,27M","-0,83%"
"15.12.2014","92,78","95,13","97,00","90,50","2,81M","-2,11%"
"12.12.2014","94,78","92,70","99,30","88,00","4,84M","1,90%"
"11.12.2014","93,01","96,04","97,90","93,01","3,60M","-3,12%"
"10.12.2014","96,01","97,00","100,72","95,70","3,95M","-1,02%"
"09.12.2014","97,00","98,35","99,72","95,82","2,71M","-1,83%"
"08.12.2014","98,81","101,75","103,20","96,07","3,32M","-2,17%"
"05.12.2014","101,00","105,56","106,02","101,00","3,67M","-4,27%"
"04.12.2014","105,50","107,68","107,98","105,50","1,91M","-1,72%"
"03.12.2014","107,35","106,45","108,00","105,45","2,00M","1,27%"
"02.12.2014","106,00","109,39","109,80","105,50","2,44M","-2,75%"
"01.12.2014","109,00","106,40","109,25","103,05","6,88M","1,87%"
"28.11.2014","107,00","106,09","108,66","105,85","4,17M","0,09%"
"27.11.2014","106,90","107,58","107,99","105,84","5,33M","-0,71%"
"26.11.2014","107,66","112,06","112,06","107,50","5,39M","-3,79%"
"25.11.2014","111,90","107,60","112,40","106,40","13,52M","4,00%"
"24.11.2014","107,60","107,50","108,92","107,01","771,06K","-1,28%"
"21.11.2014","108,99","106,72","109,00","106,01","1,20M","1,39%"
"20.11.2014","107,50","109,05","109,58","106,79","1,24M","-0,60%"
"19.11.2014","108,15","108,70","109,50","107,84","1,00M","-0,55%"
"18.11.2014","108,75","109,50","110,76","108,01","1,90M","-0,37%"
"17.11.2014","109,15","108,52","111,99","107,93","1,65M","1,14%"
"14.11.2014","107,92","106,55","109,97","106,08","1,62M","1,33%"
"13.11.2014","106,50","108,42","109,10","105,60","1,62M","-1,16%"
"12.11.2014","107,75","108,65","110,00","107,55","1,68M","-0,72%"
"11.11.2014","108,53","105,75","109,50","105,75","1,71M","2,19%"
"10.11.2014","106,20","106,86","108,96","105,79","2,39M","-0,71%"
"07.11.2014","106,96","108,53","110,22","106,10","3,44M","-0,72%"
"06.11.2014","107,74","110,00","110,00","107,10","1,77M","-1,26%"
"05.11.2014","109,12","107,82","109,75","106,00","2,05M","1,37%"
"03.11.2014","107,64","106,40","108,79","105,24","1,19M","0,42%"
"31.10.2014","107,19","105,65","107,70","105,40","2,70M","1,47%"
"30.10.2014","105,64","104,02","105,97","102,64","3,18M","1,38%"
"29.10.2014","104,20","103,70","104,73","102,44","1,60M","1,05%"
"28.10.2014","103,12","103,42","104,72","102,44","2,17M","0,12%"
"27.10.2014","103,00","103,18","104,50","102,17","1,76M","0,19%"
"24.10.2014","102,80","101,11","103,35","100,33","1,07M","1,09%"
"23.10.2014","101,69","100,51","101,80","99,68","1,84M","0,88%"
"22.10.2014","100,80","104,55","104,55","100,01","1,13M","-0,93%"
"21.10.2014","101,75","101,95","102,50","100,55","1,08M","-0,26%"
"20.10.2014","102,02","102,16","103,00","100,43","1,32M","0,03%"
"17.10.2014","101,99","100,04","102,88","99,93","1,30M","2,30%"
"16.10.2014","99,70","102,75","103,18","99,10","2,35M","-2,38%"
"15.10.2014","102,13","102,00","102,97","100,88","1,15M","0,13%"
"14.10.2014","102,00","102,70","103,20","100,80","2,92M","-0,74%"
"13.10.2014","102,76","99,01","103,00","98,60","1,38M","2,25%"
"10.10.2014","100,50","99,17","101,35","97,87","2,13M","0,35%"
"09.10.2014","100,15","98,90","102,97","98,90","1,70M","-0,62%"
"08.10.2014","100,77","101,50","102,90","100,02","2,69M","-1,08%"
"07.10.2014","101,87","103,92","103,92","101,41","1,13M","-2,02%"
"06.10.2014","103,97","103,35","104,92","102,39","1,12M","1,03%"
"03.10.2014","102,91","102,15","103,37","100,23","1,95M","2,65%"
"02.10.2014","100,25","103,00","103,00","99,67","3,29M","-2,85%"
"01.10.2014","103,19","104,60","106,39","103,05","5,66M","-1,65%"
"30.09.2014","104,92","105,40","107,00","104,60","1,96M","-0,36%"
"29.09.2014","105,30","107,17","107,92","105,20","1,70M","-2,00%"
"26.09.2014","107,45","106,01","107,45","106,00","1,76M","0,70%"
"25.09.2014","106,70","106,25","107,18","105,99","1,62M","0,82%"
"24.09.2014","105,83","105,35","106,84","105,35","1,85M","0,41%"
"23.09.2014","105,40","103,69","106,70","103,60","3,20M","1,84%"
"22.09.2014","103,50","105,55","106,65","103,50","1,73M","-1,90%"
"19.09.2014","105,50","105,65","107,00","103,90","3,01M","-0,14%"
"18.09.2014","105,65","104,00","105,88","103,60","1,06M","1,11%"
"17.09.2014","104,49","104,30","105,62","103,26","2,12M","0,18%"
"16.09.2014","104,30","101,70","104,37","101,32","2,02M","2,49%"
"15.09.2014","101,77","102,81","102,81","100,44","2,19M","-0,51%"
"12.09.2014","102,29","100,33","102,80","99,83","1,57M","1,68%"
"11.09.2014","100,60","102,00","102,98","99,64","1,86M","-1,05%"
"10.09.2014","101,67","100,81","101,90","100,05","925,09K","0,20%"
"09.09.2014","101,47","101,60","102,45","101,21","696,99K","0,02%"
"08.09.2014","101,45","102,00","102,45","100,76","1,12M","-0,54%"
"05.09.2014","102,00","101,17","102,00","99,60","1,30M","0,49%"
"04.09.2014","101,50","100,21","101,50","99,26","2,24M","1,70%"
"03.09.2014","99,80","98,20","100,53","98,20","2,34M","1,63%"
"02.09.2014","98,20","97,99","98,40","97,36","1,30M","0,21%"
"01.09.2014","97,99","99,47","99,80","97,31","2,26M","-1,02%"
"29.08.2014","99,00","97,51","99,88","97,51","2,10M","0,51%"
"28.08.2014","98,50","100,54","100,54","96,65","3,39M","-0,51%"
"27.08.2014","99,00","99,10","99,61","98,00","1,47M","0,00%"
"26.08.2014","99,00","98,66","99,49","98,42","1,10M","0,30%"
"25.08.2014","98,70","98,65","99,09","98,21","777,41K","0,05%"
"22.08.2014","98,65","99,50","99,76","98,01","1,64M","-0,85%"
"21.08.2014","99,50","98,46","99,50","98,46","1,58M","0,91%"
"20.08.2014","98,60","98,04","98,60","97,60","1,44M","0,44%"
"19.08.2014","98,17","97,00","98,40","96,76","2,71M","1,42%"
"18.08.2014","96,80","95,85","97,05","95,81","1,28M","0,99%"
"15.08.2014","95,85","94,29","96,20","93,60","1,36M","1,70%"
